#GBE_ID	GBE_short_name	pops	num_pops	gene	num_variants_pav	num_variants_ptv	log_10_BF_study_similar_var_independent_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_pav	log_10_BF_study_similar_var_similar_sigma_m_mpc_pli_ptv
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6.0	ANGPTL7	209.0	17.0	5.74	3.01	0.47
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6.0	MYOC	232.0	34.0	5.82	3.95	4.12
INI2005254	Intra-ocular pressure, corneal-compensated (median)	african_non_british_white_others_related_s_asian_white_british	6.0	EVA1C	240.0	16.0	2.58	5.57	0.364
INI2005255	Intra-ocular pressure, Goldmann-correlated (median)	african_non_british_white_others_related_s_asian_white_british	6.0	ANGPTL7	209.0	17.0	9.2	7.48	1.25
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4.0	GATA5	281.0	12.0	6.61	4.26	0.0521
INI20150	FEV1, Best measure	non_british_white_others_related_white_british	4.0	ANKRD12	883.0	50.0	3.69	4.68	6.11
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4.0	GATA5	281.0	12.0	5.33	3.88	-0.0916
INI20151	FVC, Best measure	non_british_white_others_related_white_british	4.0	DDR2	333.0	11.0	1.25	5.9	1.1
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4.0	ACAN	752.0	8.0	5.61	0.648	8.11
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4.0	KDM1A	146.0	15.0	5.02	1.96	0.752
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4.0	STC2	85.0	6.0	6.1	1.04	-0.536
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4.0	ZFAT	413.0	20.0	3.77	5	1.5
INI20153	FEV1, pred.	non_british_white_others_related_white_british	4.0	DTL	163.0	16.0	2.93	5.79	6.14
INI20405	Ever had known person concerned about, or recommend reduction of, alcohol consumption	non_british_white_others_related_white_british	4.0	CELF5	73.0	2.0	3.77	1.51	5.27
INI21001	BMI	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	272.0	23.0	0.969	5.62	1.95
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1066.0	47.0	6.16	5.17	0.00798
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6.0	PDE3B	827.0	56.0	3.07	5.86	2.86
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6.0	BSN	2430.0	20.0	1.35	-0.815	5.23
INI21002	Weight	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	272.0	23.0	1.85	7.61	2.44
INI2149	Lifetime # of sexual partners	african_non_british_white_others_related_s_asian_white_british	6.0	SDC3	414.0	9.0	1.77	5.23	1.03
INI2217	Age started wearing glasses or contact lenses	african_non_british_white_others_related_s_asian_white_british	6.0	OCA2	871.0	61.0	7.9	8.49	0.739
INI23100	Whole body fat mass	african_non_british_white_others_related_s_asian_white_british	6.0	BSN	2414.0	19.0	2.9	-0.675	5.17
INI23100	Whole body fat mass	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.15	5	1.99
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	13.6	9.14	1.01
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	7.48	0.964	-0.0593
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	8.57	4.07	-0.208
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	351.0	9.0	5.9	1.84	0.137
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	GHRH	98.0	10.0	3.86	4.8	5.13
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.46	6.95	2.52
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	PAPPA	1200.0	28.0	-0.185	3.09	5.12
INI23101	Whole body fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	ACAN	1846.0	24.0	-0.682	1.73	5.02
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	13.3	8.54	0.916
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	8.6	4.05	-0.124
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	7.37	0.917	-0.0481
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	351.0	9.0	5.95	2.01	0.175
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	GHRH	98.0	10.0	3.86	4.77	5
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.37	7.21	2.54
INI23102	Whole body water mass	african_non_british_white_others_related_s_asian_white_british	6.0	ACAN	1846.0	24.0	-0.878	1.69	5.15
INI23105	Basal metabolic rate	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	11.9	8.46	0.801
INI23105	Basal metabolic rate	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	5.25	1.9	0.0834
INI23105	Basal metabolic rate	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	6.04	0.656	-0.0986
INI23105	Basal metabolic rate	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.97	3.2	-0.34
INI23105	Basal metabolic rate	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.66	7.74	2.82
INI23106	Impedance of whole body	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS3	924.0	31.0	4.58	9.38	1.36
INI23106	Impedance of whole body	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS17	1412.0	77.0	2.04	9.11	3.8
INI23106	Impedance of whole body	african_non_british_white_others_related_s_asian_white_british	6.0	COL8A2	508.0	30.0	1.88	5.92	1.91
INI23107	Impedance of leg (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS3	924.0	31.0	5.95	8.27	1.51
INI23107	Impedance of leg (R)	african_non_british_white_others_related_s_asian_white_british	6.0	AEBP1	963.0	84.0	2.74	5.15	4.77
INI23107	Impedance of leg (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS17	1412.0	77.0	0.927	7.78	4.1
INI23107	Impedance of leg (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	0.727	5.04	2.22
INI23108	Impedance of leg (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS3	924.0	31.0	5.11	8.59	1.79
INI23108	Impedance of leg (L)	african_non_british_white_others_related_s_asian_white_british	6.0	AEBP1	963.0	84.0	2.94	5.27	4.66
INI23108	Impedance of leg (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	0.75	5.18	2.49
INI23108	Impedance of leg (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS17	1412.0	77.0	0.881	7.46	3.06
INI23109	Impedance of arm (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS3	924.0	31.0	3.79	8.8	1.01
INI23109	Impedance of arm (R)	african_non_british_white_others_related_s_asian_white_british	6.0	THBS3	708.0	77.0	3.89	5.76	5.04
INI23109	Impedance of arm (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS17	1412.0	77.0	0.513	5.54	2.43
INI23109	Impedance of arm (R)	african_non_british_white_others_related_s_asian_white_british	6.0	TTN	21730.0	880.0	-16.8	-1.02	5.2
INI23110	Impedance of arm (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS3	924.0	31.0	3.15	7.7	0.88
INI23110	Impedance of arm (L)	african_non_british_white_others_related_s_asian_white_british	6.0	THBS3	708.0	77.0	2.65	5.06	3.54
INI23110	Impedance of arm (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS17	1412.0	77.0	1.49	7.53	3.23
INI23112	Leg fat mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.63	5.75	2.06
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	9.57	8.34	0.748
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	7.24	3.69	0.0645
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	5.03	0.267	-0.239
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.33	2.75	-0.471
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	PDE3B	820.0	55.0	2.66	5.11	2.91
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.58	7.88	2.9
INI23113	Leg fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	PAPPA	1199.0	28.0	-0.122	3.31	6.44
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	9.75	8.41	0.77
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	7.11	3.67	0.0802
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.5	2.9	-0.416
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	5.15	0.265	-0.243
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	PDE3B	820.0	55.0	2.68	5.14	2.87
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.59	7.7	2.83
INI23114	Leg pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	PAPPA	1199.0	28.0	-0.0674	3.27	6.6
INI23115	Leg fat % (L)	african_non_british_white_others_related_s_asian_white_british	6.0	BSN	2417.0	20.0	5.25	-0.467	5.06
INI23116	Leg fat mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.52	5.61	1.94
INI23117	Leg fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	9.03	7.37	0.633
INI23117	Leg fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	6.74	3.38	0.0513
INI23117	Leg fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.91	3.25	-0.272
INI23117	Leg fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.76	8.1	3.1
INI23117	Leg fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	PDE3B	820.0	55.0	2.35	5.03	2.5
INI23117	Leg fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	PAPPA	1199.0	28.0	-0.404	2.91	5.75
INI23118	Leg pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	8.99	7.35	0.658
INI23118	Leg pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	6.79	3.54	0.0766
INI23118	Leg pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.89	3.19	-0.322
INI23118	Leg pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.84	8.23	3.15
INI23118	Leg pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	PAPPA	1199.0	28.0	-0.467	2.86	5.73
INI23120	Arm fat mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.19	6.05	2.59
INI23121	Arm fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	11.2	7.76	0.897
INI23121	Arm fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	6.81	0.327	-0.0371
INI23121	Arm fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	5.89	3.32	-0.306
INI23121	Arm fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ZNF318	1377.0	35.0	5.05	0.834	-0.151
INI23121	Arm fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.03	5.09	1.91
INI23121	Arm fat-free mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	TTN	21717.0	879.0	-22.1	-1.31	5.61
INI23122	Arm pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	11.4	7.63	0.634
INI23122	Arm pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	6.94	0.438	-0.101
INI23122	Arm pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.22	3.15	-0.404
INI23122	Arm pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	IRS1	1018.0	23.0	3.67	0.444	5.07
INI23122	Arm pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	2.08	5.51	2.08
INI23122	Arm pred. mass (R)	african_non_british_white_others_related_s_asian_white_british	6.0	TTN	21717.0	879.0	-22.8	-1.38	5.66
INI23123	Arm fat % (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.42	5.25	2.56
INI23124	Arm fat mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.28	5.97	2.6
INI23125	Arm fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	10.2	6.57	0.55
INI23125	Arm fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	5.86	0.346	-0.0607
INI23125	Arm fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.27	3.48	-0.188
INI23125	Arm fat-free mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.65	5.47	1.75
INI23126	Arm pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	9.67	6.77	0.633
INI23126	Arm pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	6.56	3.3	-0.333
INI23126	Arm pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	6.07	0.547	-0.0885
INI23126	Arm pred. mass (L)	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.69	5.29	1.77
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	14.9	8.8	1.32
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	8.22	1.45	0.146
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	9.11	4.14	-0.168
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	5.13	0.903	0.144
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	GHRH	98.0	10.0	4.07	4.92	5
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	IRS1	1018.0	23.0	3.24	0.69	5.14
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.88	5.27	1.95
INI23129	Trunk fat-free mass	african_non_british_white_others_related_s_asian_white_british	6.0	ACAN	1843.0	24.0	-0.169	1.4	5.22
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	ZFAT	1060.0	47.0	14.9	8.66	1.31
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	SCMH1	470.0	26.0	8.2	1.46	0.162
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	STC2	208.0	10.0	9.04	4.15	-0.179
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	SPSB3	350.0	9.0	5.03	0.886	0.159
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	GHRH	98.0	10.0	4.09	5.07	5.04
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	IRS1	1018.0	23.0	3.08	0.668	5.04
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	MC4R	271.0	23.0	1.88	5.29	1.98
INI23130	Trunk pred. mass	african_non_british_white_others_related_s_asian_white_british	6.0	ACAN	1843.0	24.0	-0.272	1.29	5.15
INI25028	Median T2star in caudate (L)	others_related_white_british	3.0	STAB1	485.0	39.0	1.79	16.7	8.26
INI25029	Median T2star in caudate (R)	others_related_white_british	3.0	STAB1	485.0	39.0	0.813	12.7	5.42
INI25030	Median T2star in putamen (L)	others_related_white_british	3.0	STAB1	485.0	39.0	1.59	21.3	10.4
INI25031	Median T2star in putamen (R)	others_related_white_british	3.0	STAB1	485.0	39.0	1.99	25.3	11.8
INI25033	Median T2star in pallidum (R)	others_related_white_british	3.0	STAB1	485.0	39.0	0.22	8.37	2.77
INI25353	Mean ICVF in medial lemniscus on FA skeleton (L)	others_related_white_british	3.0	PRKRA	36.0	16.0	4.41	5.43	5.36
INI25464	Mean ISOVF in superior corona radiata on FA skeleton (R)	others_related_white_british	3.0	PRKRA	36.0	16.0	5.27	5.92	5.74
INI25696	WA OD in tract posterior thalamic radiation (L)	others_related_white_british	3.0	OMA1	85.0	8.0	2.05	5.03	0.00926
INI25706	WA ISOVF in tract anterior thalamic radiation (L)	others_related_white_british	3.0	OMA1	85.0	8.0	2.45	6.38	0.441
INI25728	WA ISOVF in tract superior thalamic radiation (R)	others_related_white_british	3.0	PRKRA	36.0	16.0	4.94	5.74	5.4
INI25781	Total vol. of white matter hyperintensities (from T1 and T2 FLAIR images)	others_related_white_british	3.0	GBE1	136.0	14.0	4.01	5.88	4.13
INI2714	Age when periods started (menarche)	african_non_british_white_others_related_s_asian_white_british	6.0	TACR3	228.0	19.0	4.91	5.6	6.65
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	CXCR2	265.0	5.0	27.6	36.2	0.0132
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	S1PR4	518.0	4.0	27.4	18.6	0.252
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	IL17RA	863.0	43.0	22.5	8.61	0.992
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	CHEK2	566.0	67.0	11.3	13.7	13
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	JAML	329.0	34.0	11.4	0.278	0.873
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	TNFRSF13B	374.0	47.0	7.98	6.85	0.484
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	GPSM3	145.0	22.0	7.36	5.15	-0.24
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	SH2B3	697.0	50.0	8.21	1.41	-0.296
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	SLC9A3R1	303.0	28.0	5.23	1.14	-0.359
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	RASGRP2	501.0	44.0	1.95	3.53	5.15
INI30000	White blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	SBNO2	1378.0	46.0	-0.572	5.64	1.58
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	HBB	141.0	32.0	34.3	77.9	71.6
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	GNB2	164.0	12.0	20.1	4.36	-0.702
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	TFR2	627.0	42.0	14.3	6.01	-0.528
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	TNFRSF13B	374.0	47.0	6.42	6.55	-0.0671
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	ZCWPW1	388.0	50.0	6.83	0.896	-0.459
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	PKLR	409.0	21.0	6.91	10.4	1.37
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	G6PD	255.0	8.0	9.38	1.05	0.624
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	ACO1	721.0	77.0	5.63	4.47	5.57
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	FCGRT	254.0	16.0	5.11	4.48	1.29
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	E2F8	528.0	26.0	5.58	1.81	3.71
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	HBA2	69.0	13.0	5.08	3.89	2.64
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	HBZ	97.0	13.0	6.3	-0.54	-0.91
INI30010	Red blood cell count	african_non_british_white_others_related_s_asian_white_british	6.0	GMPR	362.0	30.0	4.25	6.25	4.58
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	HBB	141.0	32.0	32	59.1	61.4
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	GNB2	164.0	12.0	27.3	8.54	-0.436
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	TFR2	627.0	42.0	25.8	25.7	0.411
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	ZCWPW1	388.0	50.0	8.08	2.57	-0.498
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	PKLR	409.0	21.0	9.09	10.4	1.26
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	ACO1	721.0	77.0	9.04	8.64	6.84
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	CTU2	946.0	80.0	6.83	0.00982	-0.147
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	HLA-DQA1	191.0	12.0	5.91	7.24	5.67
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	OMA1	316.0	31.0	3.68	5.88	0.228
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	PIEZO1	4174.0	159.0	5.32	-0.714	0.572
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	KLF1	225.0	21.0	4.19	1.25	6.15
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	FCGRT	254.0	16.0	3.28	5.25	1.4
INI30020	Haemoglobin concentration	african_non_british_white_others_related_s_asian_white_british	6.0	TMPRSS6	844.0	59.0	2.75	5.26	5.8
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	GNB2	164.0	12.0	28.1	8.23	-0.666
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	TFR2	627.0	42.0	19.6	19.5	0.0437
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	HBB	141.0	32.0	15.3	25.4	26.6
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	OMA1	316.0	31.0	13.4	18.7	0.694
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	TTK	634.0	63.0	11.4	2.8	0.878
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	ZCWPW1	388.0	50.0	9.24	2.91	-0.493
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	ACO1	721.0	77.0	9.52	8.4	8.6
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	PKLR	409.0	21.0	8.54	9.71	1.22
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	HLA-DQA1	191.0	12.0	7.41	8	6.12
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	PRKRA	155.0	27.0	5.62	6.53	6.38
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	FCGRT	254.0	16.0	4.47	6.16	1.48
INI30030	Haematocrit %	african_non_british_white_others_related_s_asian_white_british	6.0	EPO	112.0	13.0	2.47	5.99	2.63
INI30030650	AST to ALT ratio	african_non_british_white_others_related_s_asian_white_british	6.0	GPT	534.0	57.0	399	683	168
INI30030650	AST to ALT ratio	african_non_british_white_others_related_s_asian_white_british	6.0	GOT1	281.0	21.0	48.3	40.2	23.2
INI30030650	AST to ALT ratio	african_non_british_white_others_related_s_asian_white_british	6.0	ARHGAP39	706.0	16.0	19	4.92	-0.185
INI30030650	AST to ALT ratio	african_non_british_white_others_related_s_asian_white_british	6.0	RECQL4	1672.0	116.0	9.54	3.89	-0.457
INI30030650	AST to ALT ratio	african_non_british_white_others_related_s_asian_white_british	6.0	TMEM236	318.0	33.0	8.49	0.152	-0.311
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	SLC22A2	484.0	34.0	21.7	28.8	21.9
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	LRP2	3231.0	90.0	11.4	16.1	1.46
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	SLC22A7	424.0	48.0	8	6.24	0.409
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	PKHD1	3235.0	230.0	8.18	6.16	1.58
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	CUBN	3199.0	228.0	6.03	2.72	1.36
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	SLC34A3	779.0	60.0	5.74	9.28	8.02
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	SLC6A19	919.0	96.0	5.26	1.2	-0.551
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	SLC47A1	561.0	61.0	2.16	5.23	0.272
INI30030700	eGFR	african_non_british_white_others_related_s_asian_white_british	6.0	CLDN10	198.0	23.0	0.973	5.19	3.49
INI30030860	Non-albumin protein	african_non_british_white_others_related_s_asian_white_british	6.0	NFKB1	431.0	11.0	6.3	7.3	6.8
INI30030860	Non-albumin protein	african_non_british_white_others_related_s_asian_white_british	6.0	ADAMTS4	574.0	28.0	7.4	-0.172	0.616
INI30030860	Non-albumin protein	african_non_british_white_others_related_s_asian_white_british	6.0	FCGR2B	169.0	8.0	7.89	1.95	1.47
INI30030860	Non-albumin protein	african_non_british_white_others_related_s_asian_white_british	6.0	FCGRT	211.0	10.0	5.66	4.56	-0.00118
INI30030860	Non-albumin protein	african_non_british_white_others_related_s_asian_white_british	6.0	ALB	340.0	27.0	4.44	6.98	3.37
INI30030860	Non-albumin protein	african_non_british_white_others_related_s_asian_white_british	6.0	TNFSF13	50.0	8.0	5.26	5.84	5.25
